Result,Sex,Age,OtherSpecies,id,name,lat,long,farm_type,County
0,M         ,8,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,M         ,8,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,M         ,12,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,48,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
0,M         ,6,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,9,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,36,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,24,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,10,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,84,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,84,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,M         ,18,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,M         ,14,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,M         ,10,1,19,Kris Del Farms Corporation,41.620073,-90.648988,sow farm,Scott
1,H         ,24,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,30,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,8,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,84,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
0,M         ,9,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
0,H         ,7,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,72,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,26,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,60,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,84,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,H         ,26,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,26,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,8,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
0,H         ,36,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,18,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,18,0,40,Tatonka Farm,42.538728,-92.104784,sow farm,Black Hawk
1,M         ,84,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,60,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,36,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,48,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,M         ,24,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,M         ,13,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,48,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,M         ,84,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,M         ,36,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,48,0,3,Centrum Valley Farms,42.6633136,-93.6363036,nursery,Wright
1,H         ,48,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,60,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
0,H         ,96,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,36,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,72,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,72,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,96,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
0,H         ,12,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,16,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,9,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,14,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,M         ,12,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
0,M         ,12,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,48,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,16,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,23,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,M         ,24,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,18,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
0,H         ,20,0,4,Hilltop Farms fresh produce,41.7165136,-93.9049066,sow farm,Dallas
1,H         ,48,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,24,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,72,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,72,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,36,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,28,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,36,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,60,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,48,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
0,H         ,43,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,48,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,24,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,6,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,6,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
0,H         ,6,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,6,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,6,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,42,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,27,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,34,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
0,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,M         ,18,1,11,Loess Hills Lavender Farm,41.6788427,-95.937132,nursery,Harrison
1,H         ,60,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,13,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,6,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,36,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,36,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,60,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,60,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,15,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,48,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,48,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,30,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,72,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,6,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,48,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,48,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,20,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,72,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,84,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,72,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,60,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,60,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,25,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
1,H         ,36,0,17,US Farm Lease,41.6489342,-93.6241635,finisher,Polk
0,H         ,8,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,24,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,M         ,9,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,20,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,20,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,24,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,20,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,M         ,14,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,26,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,28,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,M         ,27,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,28,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,32,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,24,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,29,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,32,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,M         ,19,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,38,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,36,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,M         ,22,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,38,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,M         ,24,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,30,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
0,H         ,36,0,25,Rustik Rooster Farms,42.8911572,-92.3373371,GDU,Bremer
1,H         ,23,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,23,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,21,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,23,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,22,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,24,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,7,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,M         ,15,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,20,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,14,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,36,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,20,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,38,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,25,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,38,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,48,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,M         ,38,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,6,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,24,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,6,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,6,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,7,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
0,H         ,7,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,40,0,31,Bethany Farm,41.5618812,-94.8846865,GDU,Audubon
1,H         ,15,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,14,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,10,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,15,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,16,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,18,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,17,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,12,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,19,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,20,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,18,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,8,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,12,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,M         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,M         ,9,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,H         ,18,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,H         ,6,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,24,0,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,M         ,20,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,54,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,54,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,62,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,64,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,6,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,36,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,74,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,64,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,60,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,24,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,46,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,20,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,42,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,48,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,6,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,42,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,48,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,20,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,20,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,72,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,6,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,48,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
0,H         ,48,0,27,"Doe's and Diva's Dairy, Inc.",41.4651246,-95.8287813,nursery,Pottawattamie
1,H         ,8,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,12,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,M         ,10,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,16,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,18,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,15,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,8,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,M         ,10,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,11,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,6,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,24,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
0,H         ,7,0,5,Hog Slat Inc.,42.2592914,-91.15566,GDU,Jones
1,H         ,60,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,M         ,7,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,H         ,9,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,48,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,M         ,20,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
0,M         ,11,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,M         ,10,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,45,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,60,1,35,RJM Farms Inc,43.1120756,-94.7651596,sow farm,Palo Alto
1,H         ,12,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,12,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,13,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,8,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,12,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,10,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,11,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,15,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,9,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,36,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,40,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,40,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,27,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,26,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
1,H         ,42,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,9,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,9,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,7,0,38,A & D Farms Inc,41.2714117,-92.0118848,sow farm,Keokuk
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,10,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,13,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,10,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,12,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,7,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,24,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,12,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,7,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,12,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,26,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,15,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,32,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,52,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,8,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,42,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
